Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
0.4871557870038245,0.5059011125208251,0.4769192269110261,0.5650281329559541,0.5178391991101247
0.9153122371299598,1.0409636345695379,1.0363993392926851,1.1517494922385423,1.061467778003697
2.0431132212272005,1.4929591255237304,1.5532625541245175,1.690547198639464,1.6047007508303852
2.514609348929197,2.379554334352936,2.043865060097671,2.273695896391681,2.1575563624835765
3.0553325148538564,2.903874122973328,3.112857883577229,3.1233863978903704,2.580426751640568
3.932379272889388,3.368813922938006,3.6283212786816157,3.5898060438788235,3.6622136908698097
4.394041313952145,4.329066653216228,4.5854033485284384,4.439407787318412,4.193947093373545
5.294494893364835,5.241798010464813,5.065849340329297,4.884309091909272,5.116008800045021
6.3466107254457755,5.708877759998719,5.954618816234588,5.78950650395969,6.079645554920054
6.900377022474776,6.7428398103774025,6.957387997703606,6.710950130003537,7.031044268433205
8.405900803633301,8.111948353232403,8.132636983984609,7.695384519317457,7.971118479802033
9.25002100253882,9.188940209284064,9.562449251915899,8.667090025578378,8.7854453592292
10.783554859206768,10.11079570999042,10.587184116938875,10.252342065306141,10.155929644208088
11.672632605403367,11.703712873184656,11.593032894709797,11.253667719876931,11.17553187635517
13.178844105145293,12.70564441154617,13.052851078830956,12.701772660637372,12.624921520188478
14.101023786440573,14.256792240629185,14.603704707712133,13.52685711362642,13.813223333209008
15.494617566763734,15.94422566261866,15.54595260089173,14.978333523804816,15.246071816880034
16.862749958263397,17.021334738313314,16.83143728060569,16.49775066110567,16.709101972933034
18.15294438028206,18.47176747420413,18.51711442866278,17.893240489490314,18.17314452502487
19.79333134825704,20.497130947509866,20.00310970103976,19.325409208970427,19.555904129247708
21.3310922223675,21.98251809966057,22.054642125929398,21.49210768122936,21.566643638183105
23.331568241949014,23.94920408436811,23.342327225505684,22.905380739411367,23.155123138931515
24.807218104767507,25.432504885156234,25.222123912723372,24.802301104182746,24.946036008563375
26.930911725057182,27.46911880570956,27.306217056301513,26.430864999515023,26.528295817008374
28.156874962533383,29.020242663268434,28.904864803054974,28.36811787099816,28.5869603030451
30.013663754166537,30.95608506017289,30.93878434805418,29.888153351423487,30.15365950114299
32.080860230845154,32.973670832108695,33.099890677093306,32.41990860029162,31.975687467760817
34.13975862116547,34.884669669311286,35.0495819699638,34.24859571381616,34.49348624656482
36.66968560062012,37.29367327558789,37.470110040818355,36.103039025252556,36.65013752091501
38.47830772566363,39.11589384482951,39.353339727001696,38.52356182465129,38.56332858952166
40.47294119953692,41.13263262511894,41.405070579706134,40.371626292200304,40.99382107402469
43.111498140060185,43.68622847942486,43.472081902168824,42.15687205779835,43.05474694730182
45.890618294717505,46.1551418958875,45.96276628467122,44.61967044036981,45.60593313909633
48.389644560826994,48.14527510456986,48.55403483202445,47.17351603651736,48.190414412215354
50.296688603779096,50.719469636103014,51.26633825914675,49.66794947377131,50.85683304953792
53.32446590526556,53.866975399407885,54.00858826860169,52.129201608663905,53.43693953659908
55.77159235627718,56.232120427771406,57.03071880756764,55.04005922222872,56.444697998542075
58.616241827773386,58.78505152583831,59.47756577595967,57.37832783435094,58.93632585275208
61.26662229639977,61.37171267228827,62.06155251307199,59.77980676094515,61.57202478260423
63.91056183933599,64.27261429566664,65.19447356913668,62.755921125678675,64.0855133449361
66.60224156060272,66.78760573619725,67.79689197654753,65.30403087501875,66.90217239547165
69.76627240604425,69.86547183972412,70.75313469897169,68.3379881435693,69.4716206171685
72.68370012474685,72.8110184482107,73.84652222544912,71.304712020472,73.00164097141362
75.63729307228937,75.84386600985454,76.86532920618158,73.92075790619714,75.39641763864938
79.01736621120912,78.99573822729114,79.84779144322081,77.39449320693248,78.64058414387111
81.69418820780724,81.86391028112367,82.8068255632633,80.23418077417737,81.6527331536153
85.00990492704332,84.84567922198742,85.79296340504455,83.19049479993012,84.68675395865077
87.68976564569152,87.85653639546526,88.99833511784622,86.16614202811964,87.44565671898891
90.84264013945766,91.35945444554135,92.08890100180358,88.94600629525719,90.59562506869976
93.92716864875547,94.33240496355866,95.55215979669634,91.82078479057071,93.50140163364424
97.65104718684229,97.57161526400267,98.568614101895,95.44694787303675,97.08502428661474
101.22113440053181,100.84038328266224,102.56285831536599,99.24194050076002,101.23420604248219
105.21270415444145,104.43059403226165,106.18803562691608,102.51054254054453,104.81491494705911
108.83834524872549,108.72894963518857,110.00371988620722,106.42638853571476,108.45901178833205
112.34696703144839,112.0230858130804,113.58286351771565,109.72333983810313,112.36154617905412
115.8542056808825,115.44831581615702,116.83557369804127,113.12501766925219,115.76960499310117
119.8755675744916,119.6419713558295,120.5181895214187,116.69529978601737,119.30120209529088
123.36301303533031,123.23210273906847,124.73510058035893,120.57236973774513,123.27666915204482
127.20520772160812,126.94459843611166,128.27963418720378,123.95405748615134,126.69687580104046
131.35696431070107,131.32316200563994,132.32357194352252,127.76503037466786,130.9344498541519
134.73499812895096,135.11073926188848,136.38363807424088,131.59415790505443,134.7810550571139
139.48210682137451,139.8452402598317,140.78325168397845,136.02425794784256,138.78822099376765
144.55258631700312,144.1767849251873,145.11595972753523,140.5654563141259,143.30237191625366
148.9476239609073,148.94598456032497,149.66488536356258,145.11663892180627,147.58694631014671
153.5228221899371,153.47032656379255,153.97982095600338,149.46119669877567,151.7095142343468
157.5100910786367,157.48548157092893,158.5693541716963,153.3687800964236,155.59574374792592
161.43844928100626,161.33603958098132,162.61810699972693,157.93038666475238,159.72251373070242
165.8298764049737,165.78266749404247,166.71194511381182,162.0132563196071,164.32904880624127
