Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
28.77066995344277,28.254368147056482,28.666479641795732,28.75301598479464,28.59252687581043
30.259566735072035,30.645579763451618,30.234232701847134,30.282597541874416,30.528369272714887
32.70155643158176,32.74171201797396,32.21100029534016,32.349794018553034,32.54595504465069
34.85484261601652,34.54546290078472,34.55014041329368,34.40869240887335,34.45695388185328
36.889175926335795,36.91034120432713,36.905780124674166,36.97616618582981,36.50518202202704
38.79459689281029,38.750888781581835,38.70384534383675,38.935080806423876,38.85001988701505
40.92828556771597,40.74552225545512,41.134337828339774,40.847424502381145,40.72052161669499
43.265275884745805,43.17741110732368,43.368935947229694,42.8115020207432,42.858302566711686
45.45299961893981,45.86623622548875,45.40604519807774,45.799875475163894,45.708973537072175
48.00684521508737,48.02218633903355,47.83149684056852,48.249985679171346,48.34237087229324
50.57621526671,50.659553151787165,50.40569137210167,50.32113513095583,50.84468410078342
53.172626024819266,53.26664453802544,53.55319713540654,53.30468544157319,53.46901757871368
56.217055570820676,56.15520314455479,55.84378098861809,56.019149815822196,56.283999292571266
58.68037177136539,58.62630892476613,58.52496441380353,58.586240559958064,58.77562714678127
61.15262847856938,61.11463847322689,61.35936404049097,61.19778111444979,61.22730691857236
64.09656261660129,64.01554009660526,64.0033035834272,64.23391216699802,63.869765711122305
66.69267780705817,66.53367476371999,66.7202433231844,66.67577096262809,66.77057568724723
69.60429348821292,69.81684197204156,69.64969799970305,69.44178198216112,69.68187226335921
72.65165065314969,72.85689336843569,72.7093494424661,72.97180233640624,72.45789798983455
75.68449821479354,75.41669216537247,75.72815642319857,75.43259163516885,75.40172539463859
78.723960596008,78.85892885835487,78.75839629705571,78.79596396535368,78.75872351575241
81.5518952313454,81.535750854953,81.5529520646902,81.90375049170682,81.70748933729148
84.56187793551207,84.65494617036849,84.79296612379024,84.85220271994116,84.66380336304422
87.5727351089899,87.6521288701848,87.6306859438659,87.55344316802164,87.74744281504931
90.98425665581085,90.90550514388305,90.60800582079779,90.5379499454398,90.79690938482804
93.94030914937265,93.98469953633807,93.95976840275048,93.5464567949917,93.7026859497725
97.44200051656306,97.04517613092774,97.3771435846999,97.17261987745773,97.286308602743
100.89668714538246,101.0600888460574,100.83625775321278,100.94694400352235,101.36054479362726
104.9099620096491,104.56281910262837,104.40292009333935,104.49933321798984,104.78175687761615
108.562805172325,108.46497401414167,108.28555428496878,108.50861375281117,108.63446786992145
111.90170819782936,112.0911493235064,112.18808867569085,112.05597285058548,111.80088333178958
115.38150979742464,115.2962499610797,115.24633705545087,115.4681004414335,115.64052060204543
119.2662560315681,119.21493389422577,118.96675832504225,119.07716129287166,119.50712078934025
122.90716911774291,123.00218149650485,122.96597194673365,123.14903581745287,123.15489686611338
126.74936380402072,126.7895805337443,126.4427783802984,126.48547355552152,126.61317735853041
130.9488613669357,130.52268671128434,130.94059388774784,130.4665446508914,130.82449187182402
134.34112770183862,134.48313482109475,134.60672217000976,134.5743955133809,134.59920822092462
138.92628882039097,138.96011333970407,139.07486940727213,139.06737717082015,138.89442896860757
143.7513771613619,143.3519383569733,143.66680850607608,143.53078736078555,143.41224781490837
147.84210806784563,148.04074508931987,148.26354178346193,148.06271917304454,148.05296500307585
152.6305520869017,152.24317858825776,152.63713697863204,152.31061800397788,152.32219498508613
156.5306653410241,156.26559049740516,156.8489596379172,156.28184925806158,156.60238593120337
160.47677035380923,160.382106825449,160.82375729864734,160.81539237035153,160.5474694089122
165.10852917208828,164.78322474806876,164.8131921486824,164.85903353437897,165.10281453545798
169.59475968512072,169.76194262191208,170.0198527266634,169.98002351490385,169.75828628225125
174.82152632705217,174.68035394716796,174.7435849357421,174.82210778485023,174.7770471996663
179.07214354884957,179.42959953524536,179.51560559589217,179.3545718021884,179.49593944013498
183.9701626466564,183.66940941160138,183.773816226101,183.83382477666962,183.69961807812487
188.07715427194336,188.52798158976694,188.36470944097553,188.47833714027976,188.11132470143693
193.63671423943904,193.5655242728775,193.50387556356975,193.5684455378547,193.80849486007685
198.58276819031585,199.00244017038537,198.61489825272213,199.02045266742275,198.80952468995014
203.50460661823243,203.34090730106846,203.43388361419073,203.36453478746571,203.4416560113985
208.73809945373196,208.64115403012505,208.5114338542433,208.71349263562044,208.66557905079884
213.99377371634324,214.06712233524544,214.53105448405276,213.97504024046842,214.18259755098993
219.14824314979145,219.13722887929958,219.4796415265013,219.05261147982193,219.03487302688632
223.74413744764152,223.9037983577606,223.72258655424397,224.05168293916557,223.8883009351944
229.16773640785468,229.4535187007555,228.86343174703256,228.90808610793295,228.90272443534363
233.82093891435207,233.84879514308807,234.0214005874138,233.9128980803935,233.76688973835712
239.8055040168893,239.78733109022153,239.95229017982103,239.6439761002749,240.10977434962905
245.78089366327958,245.7168426763444,245.73669739318487,245.62607746810312,245.98605010787512
251.31804585564538,251.51765051531177,251.21375830605749,251.20137508354608,251.50040219367358
256.47597466325607,256.5036435634012,256.31936524303524,256.3949382295847,256.6585046002717
262.54262748510496,262.9253517550388,262.7222448188238,262.42790885102494,262.36998305008484
