Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
72,5,256.28634174661795,269.91361682717246,214.47449095425432,1140.231902738589,23
73,5,260.3388551943586,272.737316542042,218.43266911341084,1154.3081504912432,27
74,5,264.706554423257,279.9420504695214,222.4707841238361,1168.3512670648097,27
75,5,274.36773395326674,284.4569360168942,231.32730857384138,1195.6237399670263,56
76,5,286.59704037094497,297.5859131583247,240.9992405188329,1226.5774433572585,62
77,5,297.5457655192224,305.1371143448927,250.99055612699487,1259.167063722928,65
78,5,305.146643292297,318.3172982419794,260.4540447859783,1288.9672124785732,60
79,5,316.32167247913605,327.12359825054295,269.2109595375962,1315.7562019122443,55
80,5,318.133095500275,329.0316652047552,272.8919067957355,1327.779050978446,25
81,5,320.20835642567823,331.3800758224867,276.0233745873288,1338.4791520014048,21
