Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
85,5,296.0774582328064,306.8438831858529,252.12120043247498,1259.28297885483,27
86,5,300.16041164866556,310.5506926337568,256.9816090568514,1275.182750224915,32
87,5,303.6037100511676,314.75558772477103,260.929760120857,1290.1692822459931,30
88,5,308.8121716332157,323.42664673003446,265.39223183403186,1304.7849225370576,30
89,5,314.81477517441834,329.35261735377793,269.95058492566886,1318.656612421789,28
90,5,320.31983332554717,332.21943467867635,274.38547737142085,1333.7241926720542,29
91,5,325.5142117495985,334.5409195766321,278.754259965711,1348.7633260266482,29
92,5,330.2131824725395,340.31130057788175,282.97676156521266,1362.8103033116552,29
93,5,334.5459050589156,345.7559512035537,287.7666852234734,1378.4509569839656,31
94,5,335.88591650963474,348.75042245870577,291.5410745238909,1393.4965111450044,30
95,5,339.93104406931855,355.77860587348965,295.3963214555733,1406.531642406905,27
96,5,346.46230203498783,361.72909021886636,299.7609330113882,1420.638226987389,28
97,5,355.5023442934272,365.5619080356085,304.2430938545751,1434.052014220703,27
98,5,358.83597839967905,368.2045887914969,308.37022671456765,1449.6673606275722,31
99,5,365.457015235592,376.27188556196717,313.30616951232815,1464.4624991291955,30
