Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
0,5,11.344306030432817,11.428547317713049,10.178893883790524,15.224479347941717,30
1,5,11.262412007303364,11.418071319561797,10.153664528574673,28.315837004487527,27
2,5,11.271076034669083,11.41283409478148,10.121017231961451,43.21724409671789,29
3,5,11.249259196256387,11.407155619884657,10.04060286616357,57.23885145726207,28
4,5,11.271076034669083,11.41819293199016,10.068104005432867,72.75404229975506,32
5,5,11.278892490494233,11.426746703080159,10.08404728852927,87.17520814203148,29
6,5,11.308550597385448,11.432870316935114,10.058780796111717,101.87765442828268,30
7,5,11.290741206150228,11.431368898197245,10.0542930557188,115.15420290212094,27
8,5,11.337292030906294,11.42975626325657,10.064676492193447,129.51408452508605,29
9,5,11.344841083516728,11.433222936166763,10.050315248816496,143.2979321834254,28
10,5,11.337292030906294,11.433960661514304,10.05281994863773,159.19486733181515,32
11,5,11.303155151726564,11.433635194449213,10.046099907835695,173.974207810726,30
12,5,11.310349079271742,11.440761565154153,10.03745837333626,189.38217883798131,32
13,5,11.30405439266971,11.439293364872086,10.040378295682396,202.9709105650912,27
14,5,11.31124832021489,11.442953355515193,10.038394376025614,218.92495037054124,32
15,5,11.30495363361286,11.441509981374995,10.027823134891635,232.51550094534957,27
16,5,11.354819789880919,11.439906232330332,10.02429423896286,247.16111887581442,30
17,5,11.359927782112948,11.44514676148444,10.016714506841645,260.74951839435573,28
18,5,11.364365827779123,11.44514676148444,10.002123589051484,274.84276304550764,28
19,5,11.359927782112948,11.44514676148444,9.99565010579252,289.329572724098,29
20,5,11.364365827779123,11.445461112623809,9.999610684134765,305.54743911215263,32
21,5,11.369205822155514,11.445461112623809,9.991864200288402,319.59656958493747,29
22,5,11.365154219202687,11.445461112623809,9.981459955850097,333.8291363718226,29
23,5,11.365154219202687,11.445461112623809,9.99274165999746,348.7473967836968,29
24,5,11.754249505814215,13.255437178071713,10.136868850575269,362.1225246014281,27
