Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
37,5,86.56093452064745,91.41133589150108,48.663022741038155,596.614281252235,55
38,5,93.80702572950071,101.2714137109347,57.85902171717034,625.6057401739286,57
39,5,104.29507099431518,111.61048964619785,67.34150576201486,655.780150504576,60
40,5,109.02186791089204,115.65064288829383,70.84350331539443,666.7594111294775,22
41,5,112.327701583605,119.5039941826713,74.65123485951355,679.1245897771555,24
42,5,116.87661483860462,123.19567694942133,78.80385288129231,691.9790682420557,26
43,5,119.81123678755338,127.3515789537438,82.30921488192982,703.0522477046593,22
44,5,124.21027678059993,131.29797717822328,86.6470161126181,716.4525421196604,27
45,5,127.36795168269165,132.72714519645533,90.0671031962506,727.4817242044849,22
46,5,130.58521620466027,137.37550308931966,93.71228393125324,739.2551921638067,24
47,5,131.7060145054689,139.12026099831758,96.94960906494137,749.6931319625022,21
48,5,136.31531332877674,142.07340865915887,100.34010415347502,760.9656760501796,22
49,5,138.74520715418467,149.61196346767227,103.54476084506942,771.2201421081572,21
50,5,141.375685295515,153.47449957424155,107.15796252061843,783.4279248412512,24
51,5,149.09385605894008,156.23364204768987,111.46016019716708,797.1940671600552,28
52,5,150.96527389488122,159.71787834903597,115.26909558187185,809.8309235506929,25
53,5,156.2505427639625,165.83608062380213,119.3256124464084,822.9333427450755,26
54,5,161.75926371251973,167.17118729150164,122.87615546403126,834.5013320273248,24
55,5,168.40641171432986,179.76173732923584,131.47477601397233,862.3239458500386,56
56,5,179.78099503384203,187.08266185897966,140.2662943006131,891.718096180894,58
57,5,188.15135891992142,195.96488981995012,149.04834918915174,921.2991635696726,58
58,5,195.35909017816957,203.16631190600305,156.95331992769903,948.6471438729186,55
59,5,203.18642880445236,218.6448859951551,165.8121305649443,978.80303742938,60
60,5,211.301346347886,220.84558476115208,169.28224831739792,989.8699010845014,22
61,5,213.80213422307472,222.16658786804257,173.54271637784205,1003.9109636082327,28
62,5,219.30981124249752,227.91614716008715,178.03551167589418,1017.712380285506,28
63,5,222.55602068607763,234.0611523777022,182.1925243640016,1030.7010939317388,27
64,5,225.4524515771899,235.97458162968064,186.09023880935626,1043.1912805834897,26
65,5,229.91578753364848,238.9322121549834,189.43313416516048,1054.5646036151993,23
66,5,234.3946308447324,241.8759742104491,192.6629163504154,1065.9106799048523,22
67,5,236.73846757594046,244.1987081183448,196.0418957055751,1077.3772570509577,23
68,5,240.91358473983556,253.93836646385745,200.20883913027802,1091.3666199209906,28
69,5,245.54868424657292,256.5770056839814,204.11961562365877,1105.2116720614724,27
70,5,249.26769300585497,260.1184431086373,207.8498578996597,1117.4820188754484,24
71,5,253.8808881931456,262.7504284788837,210.73093451560635,1128.465907602132,21
72,5,256.2874022911806,269.9103516360015,214.50528690246324,1140.231902738589,23
73,5,260.33928146966207,272.73759197911687,218.38675578140715,1154.3081504912432,27
74,5,264.7069693062831,279.9387929731095,222.48353726915917,1168.3512670648097,27
75,5,274.36875955361694,284.4583771488797,231.32772072995218,1195.623739967026,56
76,5,286.59737626447753,297.58696568271114,241.04762261238739,1226.5774433572587,62
77,5,297.54369566685585,305.13754718073415,250.9173295941252,1259.167063722928,65
78,5,305.1469410386863,318.3183883794302,260.44679545096403,1288.9672124785734,60
79,5,316.3219841529447,327.12469046355466,269.1718178892812,1315.756201912244,55
80,5,318.13361633779925,329.0319793785572,272.8941144798327,1327.779050978446,25
81,5,320.2093928896959,331.3811304281337,276.00199885109515,1338.479152001405,21
