Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
72,5,194.79280339953937,203.83993959577776,154.8064646757577,941.5595071444025,45
73,5,203.86688804311595,215.37516880316159,162.66550273048225,968.0830544738179,52
74,5,213.10103674127757,224.1737258225464,170.60246657196907,994.0300839707961,52
75,5,219.71796263914842,226.32251929026393,177.81916944393907,1017.0855883323559,47
76,5,226.3668743167016,239.0214088904176,185.85541444697523,1043.2697590245195,52
77,5,238.15788994362467,246.60491021403828,194.53556217642742,1070.7495883271,55
78,5,244.27045450979196,258.0265394537956,202.6335915382731,1095.8525980623006,51
79,5,253.8487890582157,262.94442243848044,210.35936805683482,1119.3105062340062,48
80,5,261.03740215721945,270.4893385780349,218.20718465505115,1145.2954973989192,53
81,5,267.32055448588795,278.8920316127434,225.25505982882314,1169.3709224636045,48
82,5,276.6344789176728,288.04699522498674,234.09616292577414,1199.2988757368357,59
