Time,Active_Replicas,P95_Latency,P99_Latency,Avg_Latency,Total_CPU,Requests
69,5,172.07962613334175,179.18988130366338,134.25563443572108,873.8446201944788,49
70,5,178.0862267693935,191.1519675205709,141.3662788689893,896.8678599223105,46
71,5,186.6503935792103,196.69446413073385,147.87093003020357,918.9468311391533,43
72,5,194.78012961167374,203.50032887635186,154.79283779151683,941.5595071444026,45
73,5,203.85660867249987,215.23595176467063,162.69486087169005,968.0830544738178,52
74,5,213.6352966954996,223.19324145936665,170.6244024063563,994.0300839707963,52
75,5,219.21258226781134,226.01315222494944,177.79868655794291,1017.0855883323559,47
76,5,226.02213010678847,238.24038282051015,185.84107186536656,1043.2697590245198,52
77,5,237.7567330848467,244.55861056355639,194.505834763555,1070.7495883270997,55
78,5,243.6398294384543,256.8132885309472,202.60861320105343,1095.8525980623006,51
79,5,254.10779830289584,264.0879125121761,210.37354209607105,1119.310506234006,48
80,5,260.19853579512016,272.01770543820504,218.29974754969,1145.2954973989192,53
81,5,266.94938793653665,278.176914590732,225.1662739991131,1169.3709224636045,48
82,5,275.2436512449797,287.2252841665649,234.1145902006444,1199.2988757368357,59
