Replica_0,Replica_1,Replica_2,Replica_3,Replica_4
13.315890618483328,0.0,0.0,0.0,0.0
23.517212415289347,0.0,0.0,0.0,0.0
35.845175201669264,0.0,0.0,0.0,0.0
47.27771063608813,0.0,0.0,0.0,0.0
60.32534107192387,0.0,0.0,0.0,0.0
60.32534107192387,11.591058104668404,0.0,0.0,0.0
60.32534107192387,23.91949697529084,0.0,0.0,0.0
60.32534107192387,34.11159314960852,0.0,0.0,0.0
60.32534107192387,45.79953232653917,0.0,0.0,0.0
60.32534107192387,57.183377536043984,0.0,0.0,0.0
60.32534107192387,60.18666015255323,11.092095140555863,0.0,0.0
60.32534107192387,60.18666015255323,23.23341390644726,0.0,0.0
60.32534107192387,60.18666015255323,36.86922442837426,0.0,0.0
60.32534107192387,60.18666015255323,47.47319554306351,0.0,0.0
60.32534107192387,60.18666015255323,60.39616354497518,0.908023198010709,0.0
60.32534107192387,60.18666015255323,60.39616354497518,28.02188022936265,0.0
60.32534107192387,60.18666015255323,60.39616354497518,57.253279383318414,0.0
60.32534107192387,60.18666015255323,60.39616354497518,60.0668212429917,24.769806902230965
60.32534107192387,60.18666015255323,60.39616354497518,60.0668212429917,52.56211002845805
64.38470461692036,64.90393475589568,64.75647189983738,64.67133921797638,64.56660918956034
67.24809255733416,67.59562281817166,67.30933513928326,67.60218984398756,67.75816218132397
70.04624697237405,69.95019885451512,69.67531634692139,70.00090196199369,69.66850494272309
72.032919786626,72.23113245947901,72.50746393833835,72.06297607241167,72.05649944650796
74.70517869232224,74.93135491079728,74.59470557112432,74.40571457802623,74.73802533190046
76.53616603434452,76.92562299907877,76.52424268435796,76.93986430983847,76.82058715608338
78.8582562311543,78.55390517617612,78.9325224693436,78.84530674482569,79.01335567138818
81.44761683962709,81.58514823809577,81.4600440197623,81.21660401188115,81.74933489982618
84.0983044789262,84.12537806467007,83.9042098833093,84.36544415370756,84.01308909814703
87.04841378550809,86.50452609119222,86.85968128257973,86.89474900925241,86.99329046211172
89.00732840610216,88.78835483923851,89.25427087931787,89.29759428690312,88.87652014829506
91.02406718639158,91.2346434051999,90.8759001490788,91.13386737102681,91.2972505070788
93.50480547652066,93.12282297489858,93.58731465377892,93.59434077887477,93.35817638035594
96.19363059468573,96.1111964293193,96.24557658557613,96.01932261751185,96.25223785312713
98.55708409845438,98.26268729518878,98.83575277910747,98.61059116486508,98.77460363401607
101.12645415007704,100.80979029543722,100.87833482508489,101.33771137879074,101.242822398426
107.40764538600173,107.4663623072357,107.71642388626174,107.66919806193765,107.20975852089873
113.79042625086936,113.68019075436388,113.87904771563134,113.90431193447985,113.69259692574353
119.4169064889297,119.17220243072568,119.18489171371286,119.4459685578906,119.39431206097612
125.03834691276765,125.08398854113678,125.46163990597698,124.98377443023713,125.0379903838101
131.08877566688227,131.137182951126,131.17298421896658,131.15122361114578,131.22998405645538
133.13539566922984,133.15212705191288,133.70929382382167,133.38310440606543,133.37949017844758
135.90146661980012,135.64150572615168,135.78013789966755,135.91530191125344,135.8861776202827
138.52172054950125,138.57425528608138,138.3544741922774,138.1001520651768,138.42846614901882
140.6733778590335,140.45584508270096,140.81763326863776,140.63099275134232,140.47439874294477
143.24479287056465,143.3557521264755,143.3777002528054,143.1085043076831,143.3657925621318
145.62505383974388,145.25210684366417,145.53641149127037,145.59507313850222,145.4730788913042
148.07434048077758,147.63111915157023,147.94457272540154,147.56010078625147,148.04505901980576
150.19324703810582,149.81427376082388,149.9424634891118,149.87350047160123,149.86964720285948
152.34755121449706,152.28372594424636,152.07828656999155,151.99313579397284,152.26297652747172
154.02506666947218,154.3908221324178,154.4811948685326,153.9407800291448,154.38227840858988
156.64772785162575,156.84651884194497,156.48905138865192,156.55293744726848,156.8916893117601
159.7222197985727,159.4555259464929,159.4155972429968,159.35970802539356,159.24101614659924
161.80208416234007,161.8453731326915,161.9041472631365,162.30730777723753,161.97201121528738
164.367751808494,164.35425812750222,164.83404676190875,164.72799717174647,164.64928887542393
166.88886974247214,166.79406732602598,167.0619530735042,166.68951774004938,167.0669241452732
172.45089991162033,172.34764651092186,172.39265989298903,172.28681187300626,172.8459276615011
178.11665384831954,178.1082227399214,178.4917386942877,178.3059392669572,178.6955416314082
184.09621616174059,184.34492514046354,184.28719103444323,184.1987796769659,184.37205155605935
189.51004479682962,189.61039231838356,189.73032500317078,189.7981421073815,189.99823964715307
195.5033719861054,195.63950654947342,196.06259103145152,195.8750262921197,195.72254157022994
198.1856200705157,198.05687255077984,197.98394586855372,197.80773519792092,197.83572739673122
200.9478576738531,200.90580691813588,200.53241576045824,200.46836540356205,201.05651785222346
203.40107348276365,203.3806520567122,203.66100324056566,203.49388917959246,203.77576232587205
206.05337581333123,206.1693886034325,205.972252169739,206.1312295430232,206.37484780221288
208.82178366734263,208.69590002713858,208.43206067203144,208.50844616016244,208.73309005681477
210.85602091237294,210.57566857088713,211.0414668341009,210.95168262010162,211.13976467773665
212.94626929302262,213.2651503550757,213.10966934044103,213.38478961206144,213.20480130425142
215.7119649975382,215.35735039741976,215.46042219045404,215.34012975979547,215.50738970575026
218.21231820078054,218.27219849049973,218.07072550116885,218.43718076330362,218.3741969652379
220.85216043873618,221.26956490550046,221.1688791479336,221.14412874367116,220.77693882563094
223.44158221749436,223.6335173087109,223.7297134089196,223.32401819336707,223.3531877469565
225.62153615413493,225.72465157957387,225.79928222096208,225.51657323690802,225.80386441055308
228.22425559335682,227.8305968216062,227.81098300365417,228.3025006685039,228.06356665146785
230.6978870176718,230.96397945252545,231.03707271514065,230.89304498422482,230.7161663216804
233.86300453669543,233.52902689564465,233.54366841473245,233.6092110695627,233.8063561481746
239.1493692193166,239.22035350195227,238.81559030936083,239.24972070028815,239.18870623610826
245.41635268499934,245.21888413881368,245.35178018447812,245.17158388492092,245.4188424640466
251.8032964538744,251.73806487135084,252.0439901509594,251.77568610078865,251.8060261459547
257.67148224693574,257.6574814694037,257.81658312762727,257.90639103740824,257.9152745971982
263.1808801197994,263.02294924703506,263.22512544288406,262.9923380631455,263.33490903938
265.6758560303861,265.4438993390424,265.59736879916204,265.33046923330284,265.7314575765526
267.84232141902413,267.5458916277934,267.66931996605524,267.51002042264776,267.91159856588433
270.578471608862,270.5626677311125,270.57903054887186,270.64766064591953,270.5992224308765
273.50740176382146,273.2965971046088,273.48457148067166,273.7020180551628,273.20662894825097
276.14611887677535,275.7082037660874,276.0877070164867,275.9661713736755,275.78560127562196
278.23356146733926,277.7731111094007,278.12941311544824,277.98560631138645,278.2205939404331
281.140131111252,281.0250103787032,280.7652402839257,280.61902270812567,280.6792153036538
283.1889642174042,283.5710080101977,283.1643101643845,283.49202966552207,283.2426767313516
285.88759312380597,285.6882210783456,285.66217401152056,285.98097472521323,285.66002343091617
287.7520193422541,288.16870323875935,288.2699580785594,287.8303027420453,288.30951535668095
290.9144566823225,290.7728939781172,290.3259091006147,290.42381781844773,290.36162935895993
293.03725979651773,293.2964159574248,292.9715671838008,292.9537540816338,293.0366438823155
295.5204663270115,295.32113498781126,295.40147410229565,295.4026167401964,295.4456962637995
298.24058640368503,298.1761026257263,297.9472330507607,297.9685264376054,298.0154581449972
300.33338852837426,300.8281217169358,300.79840298525625,300.31437334830895,300.6314516092465
305.55785218891515,305.9587729671981,306.047699778332,305.5344080773269,305.8190210855699
311.1939737459584,311.65098807821687,311.43641333777947,311.3139249456178,311.3406900218329
316.63282982155783,316.74644990832843,316.7926119192703,316.8804785330333,317.0617121268335
322.91454956158634,322.85470696391656,323.31552165043973,323.22611962135386,323.1620426204613
329.22647756853434,328.8795648124986,328.9934649566973,329.18487273975245,329.184325248566
