Time (min),Traffic,Baseline_Replicas,Baseline_CPU,Baseline_Latency,Baseline_p50,Baseline_p95,Baseline_p99,Decoupled_Replicas,Decoupled_CPU,Decoupled_Latency,Decoupled_p50,Decoupled_p95,Decoupled_p99
6.818181818181818,74.18618239942066,3.0,100.0,108.86740454079445,111.58206389408609,123.75078219972086,124.25488544124015,2.0,100.0,97.84451044414139,100.12856003819093,103.6487507575821,104.43320385819403
7.070707070707071,71.61219116579059,3.0,100.0,100.19930273017528,111.58206389408609,123.75078219972086,124.25488544124015,2.0,100.0,98.56939258148006,99.05613626842113,103.6487507575821,104.43320385819403
7.3232323232323235,75.46460817411054,3.0,100.0,98.9930486917676,108.86740454079445,123.75078219972086,124.25488544124015,2.0,100.0,101.35919549786935,99.05613626842113,101.85574886866044,102.11347072887988
7.575757575757576,76.22223616962224,3.0,100.0,96.89867313786773,108.86740454079445,123.75078219972086,124.25488544124015,2.0,100.0,98.53926673656572,99.05613626842113,101.85574886866044,102.11347072887988
7.828282828282829,90.79985246100622,4.0,100.0,107.63712594961206,108.01892734973862,123.0980324260122,124.12433548649841,3.0,100.0,110.43291717916395,99.05613626842113,107.13091078507226,109.77251590034561
8.080808080808081,83.77866772246416,4.0,100.0,105.3753925725478,107.63712594961206,123.0980324260122,124.12433548649841,3.0,100.0,110.09114367980763,100.12856003819093,110.29620777942142,110.40557529921544
8.333333333333334,80.86529150906665,4.0,100.0,108.44718486127036,107.63712594961206,118.17550856728975,123.13983071475393,3.0,100.0,108.69679930478837,101.35919549786935,110.29620777942142,110.40557529921544
8.585858585858587,92.5742630220544,4.0,100.0,105.6611515315324,105.6611515315324,108.69931666898482,108.83378696643253,3.0,100.0,114.28788817865065,101.35919549786935,112.74589977885597,113.97949049869172
8.83838383838384,84.66501251937565,4.0,100.0,103.09986881003508,105.3753925725478,108.69931666898482,108.83378696643253,3.0,100.0,101.26783804463602,101.35919549786935,112.74589977885597,113.97949049869172
9.090909090909092,94.12124105194684,4.0,100.0,98.43349341532753,103.09986881003508,108.12316129660704,108.38238014833769,3.0,100.0,95.94971482668478,101.35919549786935,112.74589977885597,113.97949049869172
9.343434343434344,85.5862647652165,4.0,100.0,99.35587696758864,103.09986881003508,108.12316129660704,108.38238014833769,3.0,100.0,100.37290862953886,101.35919549786935,112.74589977885597,113.97949049869172
9.595959595959597,91.05137744781553,4.0,100.0,101.62703443473934,103.09986881003508,108.12316129660704,108.38238014833769,3.0,100.0,98.67642707046322,101.26783804463602,112.74589977885597,113.97949049869172
9.84848484848485,100.98430617934562,5.0,100.0,103.53827136713208,103.53827136713208,108.12316129660704,108.38238014833769,3.0,100.0,101.70486666959245,101.70486666959245,112.74589977885597,113.97949049869172
10.101010101010102,103.69233289997705,5.0,100.0,106.45491986920825,103.53827136713208,107.65027886444551,108.28780366190539,3.0,100.0,98.4149585231346,101.26783804463602,112.60919037911344,113.95214861874321
10.353535353535355,100.85684140594985,5.0,100.0,108.61428550856486,103.53827136713208,108.54744524964705,108.6009174567813,3.0,100.0,99.77052711706621,100.37290862953886,112.05145262910574,113.84060106874166
10.606060606060607,99.4217585880588,4.0,100.0,102.78503353087754,103.09986881003508,107.75053925282222,108.44153625741633,3.0,100.0,101.00997455796092,100.37290862953886,109.25467957502737,113.28124645792599
